Kooli ID	Kooli nimi	Maakond	Asutuse tüüp	Seadmete nimekiri	Toetus 2014	Toetus 2015	Toetus 2016	Toetus 2017	Toetus 2018	Toetus 2019	Toetus 2020	Toetus 2021
1876	Tartu Lasteaed Lotte	Tartu maakond	lasteaed	LEGO Education WeDo Construction Set (4 tk), LEGO Education WeDo Resource set (4 tk), WeDo 8+ Projects Curriculum Pack - DVD (1 tk). 6 Mesimummu ja laadimisalus (1 tk). Bee-Bot tähematt Jänku Jussiga (1 tk); Bee-Bot aaretesaarematt (1 tk); Bee-Bot muinasjutumatt (1 tk); Bee-Bot SUUR loodusmatt (1 tk); Bee-Bot farmimatt (1 tk); Bee-Bot läbipaistev taskutega matt (1 tk); Bee-Bot 3D kujunditega matt (1 tk); Bee-Bot tänavamatt (1 tk); Blue-Bot 6 robotit+matid (1 tk); Blue-Bot programmi käsulugeja lisaplaadid (1 tk); Blue-Bot programmi käsulugeja (1 tk); Bee-Bot seelik (6 tk); Ozobot Bit 2.0 stardikomplekt (2 tk)		587.70 €	269.28 €		777.38 €			
1884	Tartu Lasteaed Naerumaa	Tartu maakond	lasteaed	Matatalab Pro set (3tk); Qobo – eestikeelne programmeeritav robotigu (3tk); Ozobot Bit stardikomplekt (3tk)							1,114.44 €	
1881	Tartu Lasteaed Piilupesa	Tartu maakond	lasteaed	Blue-bot 6 mesimummu ja matid (2 tk), Mesimummu läbipaistev matt (6 tk), Rohkem matemaatikat baaskomplekt (12 tk)				1,633.11 €				
1883	Tartu Lasteaed Poku	Tartu maakond	lasteaed	WeDo 2.0 baaskomplekt 5 tk; WeDo 2.0 laetav aku 5 tk; Akulaadija 10V peenike pistik 5 tk; 6 Mesimummu ja laadimisalus 1 tk; Mesimummu algajate komplekt 1 tk; Mesimummu numbriteekonna matt 1 tk; Matatalab Pro Set (4tk); Qobo robotigu (4tk); Makey Makey classic (2tk); Sphero mini (3tk); Sphero Bolt (3tk); Ozobot Evo (4tk)			1,078.09 €				1,763.63 €	
1885	Tartu Lasteaed Pääsupesa	Tartu maakond	lasteaed	Tahvelarv. Lenovo Tab4 10 (4tk); Ozobot Bit 2.0 stardikomplekt sinine (3tk); Ozobot Bit 2.0 kaksikpakk (valge&must) (3tk); Matatalab Pro Set (1tk); Sphero Mini sinine (1tk); Sphero Mini roheline (1tk); Dash ja Dot Wonder robootikakomplekt (1tk); Qobo – eestikeelne programmeeritav robotigu (8tk); Blue-Bot 2.0 6 robotit ja laadimisalus (2tk); mTiny avastajakomplekt (2tk), Sphero Bolt haridusrobot (3tk), LEGO Education WeDo 2.0 põhikomplekt (2tk), Dash robot (1tk)						1,480.24 €	1,410.75 €	990.31 €
1886	Tartu Lasteaed Ristikhein	Tartu maakond	lasteaed	6 Bee-Bot Mesimummu ja laadimisalus (1 tk), Programmeeritav Blue-Bot mesimumm (2 tk), Mesimummu algajate komplekt (2 tk); Matatalab Pro set (2tk); Eestikeelne õppematerjal Matatalab (1tk); Ozobot Bit 2.0 stardikomplekt sinine (5tk); Makeblock mTiny robot (1tk); Codey Rocky robot (1tk); Makey Makey Classic (2tk); Sphero Bolt haridusrobot (1tk); Qobo - programmeeritav robotigu (2tk); Robobloq rong (2tk), Programmeerimise komplekt klassile robothiirtega (1tk), Maastikurobot (2tk), Sphero Mini loovuskomplekt (2tk), Sphero Bolt haridusrobot (2tk), Robot Cubetto (1tk)				927.13 €		558.11 €	530.95 €	1,128.72 €
1887	Tartu Lasteaed Rukkilill	Tartu maakond	lasteaed	Jutualustaja komplekt (5 tk), Jutualustaja kosmose lisakomplekt (5 tk), Jutualustaja kogukonna lisakomplekt (6 tk), Õppimise komplekt (1 tk), Blue-Bot mesimumm (1 tk)				783.10 €				
suletud	Tartu Lasteaed Sass	Tartu maakond	lasteaed	Bee-Bot tähematt Jänku Jussiga (1 tk), Bee-Bot 6 Mesimummu ja laadimisalus (1 tk), Mesimummu algajate komplekt (komplektis 4 matti) (1 tk), Dash ja Dot Wonder robootika komplekt (1 tk)				743.18 €				
suletud	Tartu Lasteaed Sipsik	Tartu maakond	lasteaed	Bee-Bot 6 Mesimummu ja laadimisalus (3 tk), Mesimummu läbipaistev taskutega matt (6 tk)				1,238.07 €				
1891	Tartu Lasteaed Tripsik (endine Tartu Lasteaed Triinu ja Taavi)	Tartu maakond	lasteaed	Bee-Bot 2.0 6 robotit+laadimisalus (2tk); Matatalab Pro Set (2tk)						1,170.26 €		
1892	Tartu Lasteaed Tõruke	Tartu maakond	lasteaed	Matatalab Pro Set (1tk); LEGO Education WeDo 2.0 põhikomplekt (2tk); Ozobot Bit 2.0 stardikomplekt sinine (1tk); Ozobot Bit 2.0 kristallvalge (1tk); Blue-Bot 2.0 6 robotit+laadimisalus (1tk); LEGO Education WeDo2.0 laetav aku (1tk); LEGO Education akulaadija 10V DC (1tk)						1,284.71 €		
1893	Tartu Lasteaed Tähtvere	Tartu maakond	lasteaed	Bee-Bot 2.0 6 robotit+laadimisalus (1tk)						348.49 €		
1895	Tartu Maarjamõisa Lasteaed	Tartu maakond	lasteaed	Blue-Bot 6 Mesimummu ja mattide kpl (3 tk), Mesimummu 3D kujunditega matt (1 tk), Makey Makey Classic (3 tk), Bee-Bot tähematt Jänku Jussiga (1 tk), Blue-Bot programmi käsulugeja (6 tk)				2,318.75 €				
31431	Tartu Rahvusvaheline Lasteaed	Tartu maakond	lasteaed	WeDo 2.0 baaskomplekt (6tk); WeDo 2.0 laetav aku (6tk); Akulaadija 10 V (3tk); Eestikeelne õppematerjal We Do 2.0 (1tk)						922.79 €		
20491	Tartu Väike Päike Lasteaed	Tartu maakond	lasteaed	Makey Makey Classic (2 tk), Lego Education WeDo 2.0 (2 tk), Blue-Bot 6 Mesimummu ja mattide komplekt (1 tk), Bee-Bot Mesimummu läbipaistev taskutega matt (1 tk); Qobo - eestikeelne programeeritav robotigu (2tk); Matatalab Pro Set (2tk)				833.60 €			503.52 €	
18191	Tarvastu Lasteaed	Viljandi maakond	lasteaed	Bee-Bot 6 robotit+laadimisalus (3 tk); Blue-Bot programmeeritav põrandarobot (3 tk); Bee-Bot tänavamatt (1 tk); farmimatt (1 tk); kujundite ja värvidega matt (1 tk); läbipaistev taskutega matt (3 tk); numbriteekonna matt (1 tk); muinasjutumatt (1 tk);  aaretesaarematt (1 tk); LEGO Education WeDo 2.0 põhikompl. (2 tk); LEGO Education WeDo 2.0 laetav aku (2 tk); LEGO Education akulaadija 10V (2 tk); Matatalab Pro Set (2tk); Qobo - programmeeritav robottigu (2tk); LEGO Coding Express (2tk); LEGO WeDo 2.0 baaskomplekt (1tk); Sphero Specdrums (3tk); Makeblock mTiny robot (3tk); Sphero Bolt haridusrobot (2tk); Maastikurobot (1tk); Blue-Boti mattide komplekt + 6 robotit laadimisalusega (2tk); Tello Boost Combo droon (1tk), LEGO BOOST robootikakomplekt (3tk), Codey Rocky ja Neuron õppekomplekt (3tk), mBot robot LED maatriks ekraaniga (Bluetooth) (3tk)					1,793.81 €		2,525.99 €	1,095.32 €
1675	Tilsi Lasteaed	Põlva maakond	lasteaed	6 mesimummu ja laadimisalus (1 tk), Mesimummu läbipaistev matt (1 tk), Ozobot Evo stardikomplekt (3 tk), LEGO Education WeDo 2,0 põhikomplekt (3 tk), LEGO  Education akulaadija 10 V (1 tk), LEGO Education WeDo laetav aku (1 tk)				1,098.47 €				
1782	Tori Lasteaed	Pärnu maakond	lasteaed	Blue-Bot 2.0 6 robotit+laadimisalus (1tk); Blue-Bot ja Programmi käsulugeja stardikomplekt (6tk); Matatalab Pro set (3tk);  Qobo – eestikeelne programmeeritav robotigu (8tk)							2,952.60 €	
18751	Tuleviku Lasteaed	Harju maakond	lasteaed	Bee-Bot 6 mesilast ja laadimisalus, komplekt (3 tk), Makey Makey Classic komplekt (12 tk), Lego WeDo 2.0 komplekt (12 tk); Qobo - programmeeritav robotigu (3tk); Ozobot Bit (6tk); Makeblock mTiny (3tk); Blue-Bot ja programmikäsulugeja komplekt (4tk); Tahvelarvuti iPad 10,2" (2tk)				2,976.43 €			2,136.82 €	
4931	Tupsiku Eralasteaed	Tartu maakond	lasteaed	Blue-Bot 2.0 6 robotit + laadimisalus, käsulugeja (1tk); Matatalab Pro Set (1tk); Samsung Galaxy Tab A 10.1 (1tk)							879.37 €	
1807	Tõrva Lasteaed Tõrvalill	Valga maakond	lasteaed	Bee-Bot 2.0 põrandarobot (10tk)						580.82 €		
1863	Tõrvandi Lasteaed Rüblik	Tartu maakond	lasteaed	LEGO Education Coding Express (3tk); Blue-Bot 2.0 6 robotit+laadimisalus (3tk); Ozobot Evo stardikomplekt titaaniummust (4tk); iPad-Silver-32 GB-WiFi (2018) (3tk)						2,986.52 €		
1783	Tõstamaa Lasteaed	Pärnu maakond	lasteaed	Matatalab Pro Set (4tk); Eestikeelne õppematerjal Matatalab (1tk)						785.65 €		
1420	Türi Lasteaed	Järva maakond	lasteaed	Lego Education matemaatika põhikomplekt (4 tk), Rohkem matemaatikat madu (18 tk), Lego part (18 tk), Bee-Bot 6 Mesimummu ja laadimisalus (1 tk), Bee-Bot Mesimummu algajate komplekt (1 tk), Bee-Bot tähematt Jänku Jussiga (1 tk), Bee-Bot farmimatt (1 tk); Ozobot Bit 2.0 kaksikpakk (valge&must) (2tk); Ozobot Bit 2.0 stardikomplekt sinine (2tk); Ozobot Bit 2.0 stardikomplekt kristallvalge (2tk); LEGO Education Coding Express (4tk); Matatalab Pro Set (4tk); TTS maastikurobot (4tk); LEGO Education WeDo 2.0 põhikomplekt (4tk); Makeblock mTiny robot (4tk); Tahvelarvuti SM-T290 8" Galaxy Tab A 2019 (4tk)				718.29 €		1,595.43 €	  1,746.65 € 	
1779	Uulu Lasteaed	Pärnu maakond	lasteaed	Blue-Bot 6 robotit+laadimisalus (1 tk); Blue-Bot programmi käsulugeja (1 tk); Bee-Bot läbipaistev taskutega matt (1 tk); Bee-Bot tähematt Jänku Jussiga (1 tk)					604.23 €			
1923	Vaida Lasteaed Pillerpall	Harju maakond	lasteaed	Lego WeDo 2,0  põhikomplekt 3 tk; 6 Mesimummu ja laadimisalus 1 tk; Mesimummu läbipaistev taskutega matt 1 tk; Makeblock mTiny robot (1tk); LEGO Education Coding Express (1tk); Programeeritav robotigu (1tk); Ozobot Evo stardikomplekt (6tk)			541.28 €				676.65 €	
1714	Vaivara Lasteaed	Ida-Viru maakond	lasteaed	Matatalab Pro set (2tk); WeDo 2.0 baaskomplekt (3tk); 6 Mesimummu ja laadimisalus (2tk); Eestikeelne õppematerjal We Do 2.0, Coding Express ja Matatalab (1tk); Coding Express (2tk)						1,852.25 €		
1808	Valga Lasteaed Buratino	Valga maakond	lasteaed	Matatalab pro set (7tk); Eestikeelne 6ppematerjal Matatalab (1tk)						1,374.88 €		
1809	Valga Lasteaed Kaseke	Valga maakond	lasteaed	6 Bee-Bot mesimummu ja laadimisalus (1 tk), mesimummu läbipaistev matt (1 tk); WeDo 2.0 baaskomplekt (6tk); Eestikeelne õppematerjal We Do 2.0 (1tk)				388.42 €		613.12 €		
1791	Valjala Lasteaed	Saare maakond	lasteaed	LEGO Education WeDo Construction Set (2 tk), LEGO Education WeDo Resource set (2 tk), WeDo 8+ Projects Curriculum Pack - DVD (1 tk), Large LEGO Building Plates (1 tk), LEGO Power Functions Motor Set (1 tk). Blue-Bot Mesimumm (2 tk); Makey Makey Classic komplekt (1 tk)		378.61 €			203.70 €			
1528	Vana-Vigala Lasteaed	Rapla maakond	lasteaed	Bee-Bot 2.0 6 robotit+laadimisalus (1tk)						348.49 €		
1445	Vasalemma Lasteaed Sajajalgne	Harju maakond	lasteaed	Bee-Bot 6 Mesimummu ja laadimisalus (1 tk), Bee-Bot Mesimummu läbipaistev taskutega matt (4 tk)				471.14 €				
1831	Vastemõisa Lasteaed Päevalill	Viljandi maakond	lasteaed	WeDo 2.0 baaskomplekt (2tk); Ozobot Evo stardikomplekt kristallvalge (3tk); Edison robot V2.0 (1tk); Programmeeritav Blue-Bot mesimumm (2tk); Bee-Bot Mesimumm-põrandarobot (2tk); Dash ja Dot Wonder robootikakomplekt (1tk); SAMSUNG Galaxy Tab						1,302.44 €		
1766	Vastseliina Lasteaed	Võru maakond	lasteaed	LEGO Education WeDO 2.0 põhikomplekt (3 tk), WeDO 2.0 laetav aku (3 tk), WeDO 2.0 akulaadija 10V (3 tk), Bluegiga Bluetooth BLED112 adapter (2 tk), 6 Bee-Bot mesimummu ja laadimisalus (1 tk), Programmeeritav Blue-Bot mesimumm (1 tk), Mesimummu läbipaistev matt (4 tk), Bee-Bot tähematt Jänku Jussiga (1 tk)				1,069.44 €				
1910	Veskitammi Lasteaed	Harju maakond	lasteaed	Blue-Bot 6 mesimummu ja mattide komplekt (2 tk), Bee-Bot tähematt Jänku Jussiga (1 tk), Bee-Bot Mesimummu läbipaistev taskutega matt (2 tk), Ozobot Evo stardikomplekt (6 tk)				1,756.04 €				
1833	Viiratsi Lasteaed Rüblik	Viljandi maakond	lasteaed	LEGO Education WeDo 2.0 põhikompl. (4 tk); LEGO Education WeDo2.0 laetav aku (1 tk); LEGO Education akulaadija 10V (1 tk); Bluegiga Bluetooth BLED112 adapter (2 tk); Dash ja Dot Wonder robootikakomplekt (3 tk); Bee-Bot 6 robotit+laadimisalus (1 tk); Bee-Bot tähematt Jänku Jussiga (1 tk); Bee-Bot 3D kujunditega matt (1 tk); Bee-Bot läbipaistev taskutega matt (5 tk)					1,648.97 €			
1836	Viljandi Kesklinna Lasteaed (endine Viljandi Lasteaed Mesimumm)	Viljandi maakond	lasteaed	WeDo 2.0 baaskomplekt (2 tk); WeDo 2.0 laetav aku (1 tk); Akulaadija 10V (1 tk); Asenduskomplekt WeDo 2.0 (2 tk)					307.00 €			
1834	Viljandi Lasteaed Karlsson	Viljandi maakond	lasteaed	Ozobot Bit stardikomplekt (4tk); Blue- Bot 2.0 6 robotit ja laadimisalus (1tk) + käsulugejad; LEGO WeDo 2.0 põhikomplekt (2tk); Makeblock mTiny (3tk); Matatalab Pro Set (3tk); LEGO Education Coding Express (2tk); Tahvelarvuti 10.1" Galaxy Tab A 2019 32GB (4tk)							3,403.32 €	
1835	Viljandi Lasteaed Krõllipesa	Viljandi maakond	lasteaed	Blue-Bot 6 mesimummu ja matid (1 tk); Ozobot stardikomplekt (12tk); Makeblock mTiny robot (4tk); Qobo robotigu (6tk)				495.35 €			1,324.58 €	
suletud	Viljandi Lasteaed Mängupesa	Viljandi maakond	lasteaed	Blue-Bot 6 mesimummu ja matid (2 tk) 				990.68 €				
1839	Viljandi Lasteaed Männimäe	Viljandi maakond	lasteaed	Blue-Bot 6 Mesimummu ja laadimisalus (1 tk), Bee-Bot Mesimumm põrandarobot (3 tk)				671.69 €				
7151	Viljandi valla lasteaed Päikesekiir	Viljandi maakond	lasteaed	LEGO Education WeDo 2.0 põhikomplekt (3tk); LEGO Education WeDo2.0 laetav aku (3tk); LEGO Education akulaadija 10V DC (3tk); Qobo- eestikeelne programmeeritav robottigu (6 tk), Matatalab Pro set (6tk), Maastikurobot (3tk)						580.52 €		2,931.68 €
1489	Vinni Lasteaed Tõruke	Lääne-Viru maakond	lasteaed	LEGO WeDo baaskomplektid (15 tk), lisakomplektid (3 tk), tegevuste pakett (1 tk). Bee-Bot 6 mesimummu ja laadimisalus (1 tk), Bee-Bot Mesimummu algajate komplekt (1 tk), Bee-Bot ja Blue-Bot farmimatt (1 tk), Bee-Bot Mesimummu läbipaistev matt (1 tk), Bee-Bot Mesimummu tänavamatt (1 tk), Bee-Bot tähematt Jänku Jussiga (1 tk); Qobo robotigu (6tk); LEGO Education WeDo 2.0 baaskomplekt (2tk) + laetavad akud ja laadija; Tahvelarvuti Lenovo Tab E10 (2tk); Sphero Bolt (4tk)	1,211.98 €			623.65 €			1,426.60 €	
1476	Viru-Nigula valla lasteaed Kelluke (endine Kunda Linna Lasteaed Kelluke)	Lääne-Viru maakond	lasteaed	Matatalab Pro Set (2tk); WeDo 2.0 baaskomplekt (1tk)						509.15 €		
1712	Voka Lasteaed Naksitrallid	Ida-Viru maakond	lasteaed	Huawei TABLET MEDIAPAD T3 LTE 10" SPACE GREY(4tk); Matatalab Pro Set (4tk); Dash ja Dot Wonder robootikakomplekt (4tk); LEGO Education WeDo 2.0 põhikomplekt (4tk); LEGO Education WeDo2.0 laetav aku (4tk); LEGO Education akulaadija 10V (4tk)						2,989.40 €		
1842	Võhma Lasteaed	Viljandi maakond	lasteaed	Bee-Bot 6 Mesimummu ja laadimisalus (1 tk); Mesimummu algaja komplekt (1 tk); Mesimummu läbipaistev matt (3 tk); kujundite ja värvidega matt (1 tk); numbriteekonna matt (1 tk); tähematt Jänku Jussiga (1 tk)					694.10 €			
1865	Võnnu Lasteaed Värvuke	Tartu maakond	lasteaed	Edisoni robot V2.0 (2tk); Sphero Mini roheline (1tk); Sphero Mini oranž (1tk); Matatalab Pro set (2tk); WeDo 2.0 baaskomplekt (5tk); Eestikeelne õppematerjal We Do 2.0 ja Matatalab (1tk); LEGO Coding Express (4tk), Qobo - programmeeritav robotigu (8tk); Sphero Bolt (6tk); Huawei MediaPad T5 (5tk)						964.57 €	2,008.10 €	
1152	Võru Lasteaed Okasroosike	Võru maakond	lasteaed	6 Bee-Bot mesimummu ja laadimisalus (2 tk), mesimummu läbipaistev matt (6 tk); Dash ja Dot Wonder robootikakomplekt (2tk); Ozobot Bit 2.0 stardikomplekt sinine (1tk);  Ozobot Bit 2.0 stardikomplekt kristallvalge (1tk); TTS maastikurobot (2tk), Pro- Bot programmeeritav põrandarobot- auto (2tk), mTiny avastajakomplekt (2tk), Ozobot Bit stardikomplekt (2tk), Edisoni robot V2,0 (2tk), Programmeeritav robotigu (1tk)				873.92 €		410.38 €		1,011.22 €
1150	Võru Lasteaed Punamütsike	Võru maakond	lasteaed	6 Bee-Bot mesimummu ja laadimisalus (2 tk), Mesimummu numbriteekonna matt (1 tk), BeeBot ja BlueBot farmimatt (1 tk), Mesimummu läbipaistev matt (2 tk), Mesimummu kujundite ja värvide matt (1 tk), Mesimummu tänavamatt (1 tk), Bee-Bot tähematt Jänku Jussiga (1 tk); Ozobot Bit 2.0 kaksikpakk (valge ja must) (2tk); Ozobot Bit 2.0 stardikomplekt kristallvalge (1tk); Ozobot pestavad markerid (7tk); TTS Maastikurobot (4tk); LEGO Coding Express (3tk); Tahvelarvuti SM-T510 10.1" Galaxy Tab A 2019				881.43 €		232.75 €	1,017.09 €	
1151	Võru Lasteaed Päkapikk	Võru maakond	lasteaed	6 Blue Bot mesimummu + laadimisalus (2 tk), Mesimummu 3D kujundite matt (1 tk), Mesimummu läbipaistev matt (2 tk), Bee Bot tähematt Jänku Jussiga (1 tk), LEGO Education WeDo 2.0 (4 tk); Matatalab Pro set (2tk); Ozobot Evo stardikomplekt kristallvalge (1tk); Ozobot Evo stardikomplekt titaaniummust (1tk); Edison robot V2.0 (1tk); Maastikurobot (3tk), Blue-Bot 2.0 põrandarobot (6tk), Bee-Bot 2.0 põrandarobot (6tk), Blue-Bot programmi käsulugeja (2tk)				1,493.93 €		533.14 €		1,262.09 €
1153	Võru Lasteaed Sõleke	Võru maakond	lasteaed	6 Bee-Bot Mesimummu ja laadimisalus (2 tk), Mesimummu tänavamatt (1 tk), Mesimummu läbipaistev matt (2 tk); LEGO Education WeDo 2.0 põhikomplekt (4tk); LEGO Education Coding Express (1tk); Dash robot (1tk); 10.1" Galaxy Tab A 10.1 2019, 32GB, LTE, must (1tk); Qobo - programmeeritav robotigu (3tk); Robot Botley komplekt (2tk); LEGO Education SPIKE Prime (1tk)				802.15 €		831.39 €	663.16 €	
6671	Võsukese Lasteaed	Harju maakond	lasteaed	Lego Education WeDo 2.0 põhikompl. (4 tk); Dash ja Dot komplekt (3tk); Ozobot Bit (5tk); Qobo robotigu (5tk); Matatalab Pro Set (4tk); Blue-Bot ja käsulugeja stardikomplekt (4tk); LEGO Coding Express (4tk); Tahvelarvuti Samsung Galaxy Tab A (2019) (3tk)					409.99 €		3,482.08 €	
1494	Väike-Maarja Lasteaed	Lääne-Viru maakond	lasteaed	Lego WeDo 2.0 baaskomplekt (2 tk)					253.56 €			
1767	Väimela Lasteaed Rukkilill	Võru maakond	lasteaed	LEGO WeDo 2.0 põhikomplekt (5 tk); LEGO WeDo 2.0 laetav aku (5 tk); LEGO Education akulaadija 10V (5 tk); Blue-Bot programmeeritav põrandarobot (4 tk); Bee-Bot 6 robotit + laadimisalus (1 tk); Bee-Bot läbipaistev taskutega matt (10 tk); tänavamatt (1 tk); aaretesaarematt (1 tk); muinasjutumatt (1 tk); farmimatt (1 tk)					1,877.16 €			
2323	Vändra Lasteaed	Pärnu maakond	lasteaed	Matatalab Pro set (1tk); Blue-Bot 2.0 6 robotit ja laadimisalus (1tk) + käsulugejad; Bee-Bot 2.0 6 roboti ja laadimisaluse komplekt (2tk)							1,940.91 €	
1685	Värska Lasteaed	Võru maakond	lasteaed	Bee-Bot 6 robotit + laadimisalus (1 tk); Bee-Bot farmimatt (1 tk); aaretesaarematt (1 tk); muinasjutumatt (1 tk); läbipaistev taskutega matt (2 tk); Matatalab Lite (5tk), Matatalab jalgpallikomplekt (1tk), Matatalab Pro Set (2tk), Lego Coding Express (1tk)					394.99 €			1,098.92 €
1430	Väätsa Lasteaed	Järva maakond	lasteaed	LEGO Education WeDo 2.0 põhikompl. (1 tk); Dash ja Dot Wonder robootikakomplekt (1 tk); Bee-Bot farmimatt (1 tk); aaretesaarematt (1 tk); muinasjutumatt (1 tk); Blue-Bot 6 robotit+laadimisalus (1 tk); numbriteekonna matt (1 tk); Ozobot pestavad markerid (4 tk)					866.80 €			
1843	Õisu Lasteaed	Viljandi maakond	lasteaed	Bee-Bot 2.0 6 robotit+laadimisalus (1tk)						348.49 €		
1866	Ülenurme Lasteaed	Tartu maakond	lasteaed	Blue-Bot 6 mesimummu ja matid (4 tk), Bee-Bot tähematt Jänku Jussiga (2 tk), Blue-Bot programmi käsulugeja (6 tk), Blue-Bot programmi käsulugeja lisaplaadid (6 tk), Mesimummu kujundite ja värvide matt (2 tk), Mesimummu läbipaistev matt (4 tk), Mesimummu tänavamatt (2 tk); iPad-Gold-32 GB-WiFi (2018) (4tk); Robo Wunderkind Education Kit (3tk); LEGO Education Coding Express (2tk); Sphero Bolt haridusrobot (4tk)				3,076.99 €		2,138.50 €		
668	Aakre Lasteaed-Algkool	Tartu maakond	lasteaed-põhikool	LEGO Education WeDo Construction Set (2 tk); EV3 Baaskomplekt (1 tk); EV3 lisakomplekt (1 tk); Akulaadija 10 V (1tk); Matatalab Pro set (1tk); Ozobot Evo stardikomplekt kristallvalge (2tk); Ozobot Evo stardikomplekt titaaniummust (1tk); Eestikeelne õppematerjal Matatalab (1tk)		157.82 €				763.20 €		
590	Adavere Põhikool	Jõgeva maakond	lasteaed-põhikool	6 Mesimummu ja laadimisalus (1 tk); Bee-Bot numbriteekonna matt (1 tk); kujundite ja värvidega matt (1 tk); tähematt Jänku Jussiga (1 tk); aaretesaare matt (1 tk); loodusmatt (1 tk); WeDo 2.0 baaskomplekt (1 tk)					662.13 €			
221	Ala Põhikool	Valga maakond	lasteaed-põhikool	LEGO MINDSTORMS Education EV3 põhikomplekt (3tk) + laadija							1,011.50 €	
214	Albu Põhikool	Järva maakond	lasteaed-põhikool	TELLO EDU Lite Combo 1tk, GameSir T1d controller, Propellerid (1tk); Sphero Bolt haridusrobot (10tk); LEGO Education Spike Prime (4tk); Bee-Bot 2.0 6 robotit + laadimisalus (1tk) + matid; Ozobot Evo stardikomplekt (3tk); Matatalab Pro Set (1tk)						3,295.00 €	725.71 €	
642	Alu Kool	Rapla maakond	lasteaed-põhikool	Simple Machines Set (6 tk), LEGO Mindstorms EV3 baaskomplekt (2 tk), EV3 lisakomplekt (2 tk), LME, EV3, Infrared Beacon (2 tk), LME, EV3, Infrared Seeker (2 tk), Transformer 10V DC (2 tk), LEGO Education WeDo 2.0 Core Set (6 tk), LEGO Education WeDo 2.0 Curriculum Pack (1 tk) Pro-Bot klassikomplekt (1tk)		1,402.43 €				736.08 €		
200	Ambla-Aravete Kool	Järva maakond	lasteaed-põhikool	Dash ja Dot Wonder robootikakomplekt (2tk); Pro-Bot programmeeritav põrandarobot-auto (2tk); Makey Makey Classic (2tk); LEGO BOOST Loovust arendav tööriistakomplekt (1tk); Matatalab Pro set (2tk); 6 Mesimummu ja laadimisalus (1tk)						1,556.53 €		
242	Aseri Kool	Lääne-Viru maakond	lasteaed-põhikool	3D printer Ultimaker (1tk); PLA filament sinine (1tk); PLA Tough filament valge (1tk); LEGO Education WeDo 2.0 põhikomplekt (3tk); LEGO Eduation Mindstorms EV3 põhikomplekt (1tk); LEGO Education akulaadija 10V DC (1tk); Blue-Bot 2.0 põrandarobot (3tk); mBot V1.1 STEM robot - sinine (2tk); 						2,964.76 €		
594	Carl Robert Jakobsoni nimeline Torma Põhikool	Jõgeva maakond	lasteaed-põhikool	iPad Air 10.5'' (2tk); 3D printer Vertex KIT (1tk); LEGO Education Mindstorms EV3 põhikomplekt (5tk); LEGO Education WeDo 2.0 põhikomplekt (2tk); LEGO Education WeDo2.0 laetav aku (2tk); LEGO Education Mindstorms EV3 põhikomplekt (5tk) + lisakomplekt ja akulaadija						3,162.48 €	1,481.91 €	
674	Esku-Kamari Kool	Jõgeva maakond	lasteaed-põhikool	LEGO Education WeDo Construction Set (5 tk), LEGO Education WeDo Resource set (5 tk), WeDo 8+ Projects Curriculum Pack - DVD (1 tk). WeDo 2.0 baaskomplekt (5 tk), WeDo 2.0 laetav aku (lisatarvikud) (2 tk), Lego Education Jutualustaja komplekt (2 tk), Lego Education Tarkvara ja tegevused (1 tk), Lego Education Matemaatika põhikomplekt 1-2 (5 tk), Lego Education Matemaatika tegevuspakett 1-2 (1 tk), Lego Education Õppimise põhikomplekt (1 tk), Lego Education Muinasjutu ja ajalootegelaste komplekt (2 tk)		722.84 €	1,028.94 €					
